master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,store_type
e5fc918a-af34-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-12-09,2020-11-27,2020-11-27,2020-10-24,4.0,1.0,160.48,221.97,"[ERKEK, COCUK, KADIN]","A,B"
67a9a2e8-53dd-11ea-94d4-000d3a38a36f,Android App,Android App,2019-12-22,2021-02-06,2021-02-06,2020-06-05,2.0,3.0,480.71,524.74,"[ERKEK, KADIN, AKTIFSPOR]",A
3e346c9e-aeed-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-30,2020-09-30,2018-10-30,2020-09-30,1.0,1.0,175.48,256.93,"[KADIN, AKTIFSPOR]","A,B"
1bda5dce-6654-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-05-14,2021-05-14,2020-05-29,4.0,2.0,310.39,1857.85,"[COCUK, AKTIFSPOR]",A
ca37c740-a150-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-20,2021-05-16,2021-05-16,2019-02-20,4.0,1.0,89.98,669.95,[ERKEK],A
ec6c4ec0-afde-11e9-9757-000d3a38a36f,Desktop,Desktop,2019-03-09,2021-05-20,2021-05-20,2019-07-27,2.0,1.0,59.99,667.46,[AKTIFSPOR],A
515bf4d0-af39-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-12-06,2021-05-01,2021-05-01,2019-07-20,5.0,2.0,219.97,628.53,[ERKEK],A
8add0d1c-b1a9-11e9-89fa-000d3a38a36f,Ios App,Offline,2019-07-17,2021-05-24,2020-05-05,2021-05-24,2.0,3.0,125.86,407.89,[KADIN],A
075b9294-a92d-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-08-28,2021-03-25,2020-10-15,2021-03-25,2.0,1.0,99.99,179.97,"[KADIN, AKTIFSPOR]",A
1c36f6f6-15e1-11ea-aa74-000d3a38a36f,Android App,Mobile,2017-03-12,2021-05-23,2021-05-23,2019-08-05,28.0,1.0,79.99,3793.13,"[KADIN, AKTIFSPOR]","A,B"
51176ddc-ad0f-11e9-a2fc-000d3a38a36f,Android App,Android App,2020-06-14,2021-04-30,2021-04-30,2020-06-14,1.0,1.0,169.98,129.89,"[KADIN, AKTIFSPOR]",A
9fba8692-9f20-11e9-9897-000d3a38a36f,Mobile,Mobile,2013-05-09,2021-05-15,2021-05-15,2019-05-27,5.0,1.0,139.97,280.96,[KADIN],A
0822847e-4ec5-11ea-99ba-000d3a38a36f,Mobile,Mobile,2019-08-01,2020-11-29,2020-11-29,2019-08-01,1.0,1.0,109.98,71.99,[KADIN],A
b6f4ea5c-bc78-11ea-aa61-000d3a38a36f,Mobile,Mobile,2020-07-02,2021-01-17,2021-01-17,2020-07-02,1.0,1.0,236.48,145.04,"[KADIN, AKTIFSPOR]",A
03d2826c-7359-11ea-92d0-000d3a38a36f,Android App,Android App,2019-12-08,2021-04-21,2021-04-21,2019-12-08,1.0,1.0,29.99,263.98,[ERKEK],"A,B"
63499274-9e0e-11e9-9897-000d3a38a36f,Mobile,Mobile,2020-03-04,2021-05-02,2021-05-02,2020-03-04,1.0,1.0,212.98,227.43,[AKTIFSPOR],A
2e173f0a-4dab-11ea-9655-000d3a38a36f,Mobile,Mobile,2019-11-15,2021-05-02,2021-05-02,2019-12-14,1.0,2.0,259.97,188.49,[],A
daf03e02-a964-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-04-13,2020-06-19,2019-01-07,2020-06-19,7.0,3.0,456.29,299.96,[ERKEK],"A,B"
aeb847a8-ede8-11e9-88c1-000d3a38a36f,Android App,Android App,2019-10-10,2021-02-16,2021-02-16,2020-11-16,1.0,3.0,739.95,81.89,"[ERKEK, COCUK, KADIN, AKTIFSPOR]","A,B"
7e296d36-5b54-11ea-878a-000d3a38a36f,Ios App,Offline,2019-12-23,2021-05-17,2020-05-18,2021-05-17,2.0,2.0,190.98,339.96,[],"A,B"
2f224598-516b-11ea-99ba-000d3a38a36f,Android App,Android App,2019-08-04,2021-03-13,2021-03-13,2020-06-21,2.0,2.0,360.71,225.97,"[ERKEK, COCUK, AKTIFSPOR]",A
17d31b02-1cb8-11ea-a490-000d3a38a36f,Mobile,Mobile,2019-11-09,2020-12-26,2020-12-26,2019-11-16,1.0,2.0,309.98,179.99,[AKTIFSPOR],A
a1179ac6-2a2f-11ea-99b3-000d3a38a36f,Android App,Android App,2019-02-15,2021-01-30,2021-01-30,2019-02-15,2.0,1.0,39.99,239.98,[ERKEK],A
d95acd1c-1f36-11ea-87bf-000d3a38a36f,Android App,Android App,2019-01-12,2020-06-15,2020-06-15,2019-09-24,4.0,1.0,119.98,749.88,[AKTIFSPOR],"A,B"
525c6102-53db-11ea-94d4-000d3a38a36f,Android App,Offline,2020-01-07,2020-07-22,2020-06-02,2020-07-22,1.0,3.0,857.64,230.93,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",A
2e90237e-ee11-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-13,2021-04-13,2021-04-13,2019-11-23,5.0,1.0,79.99,369.75,[],A
8fdd9824-5be8-11ea-841f-000d3a38a36f,Android App,Android App,2020-01-14,2021-05-05,2021-05-05,2020-01-14,2.0,1.0,139.99,233.98,[],A
0a0e9650-a5ac-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-09-11,2021-04-13,2020-05-18,2021-04-13,3.0,4.0,202.92,1226.88,"[COCUK, KADIN]",A
4d33d96a-d7b4-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-15,2021-04-19,2021-04-19,2019-11-21,2.0,3.0,319.97,224.48,[AKTIFSPOR],A
90d6488e-a1a3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-24,2021-05-06,2021-05-06,2021-03-21,1.0,6.0,659.91,202.49,[ERKEK],A
39a5def2-3bd1-11eb-a48e-000d3a38a36f,Android App,Offline,2020-12-11,2021-03-09,2020-12-11,2021-03-09,1.0,1.0,409.98,199.48,[AKTIFSPOR],"A,B"
24b35198-5b4c-11ea-9b73-000d3a38a36f,Ios App,Ios App,2020-01-05,2021-04-20,2021-04-20,2020-01-05,5.0,1.0,249.98,970.18,[KADIN],"A,C"
c242716e-5273-11ea-956d-000d3a38a36f,Mobile,Offline,2019-12-21,2020-12-28,2020-11-16,2020-12-28,2.0,2.0,563.98,250.91,"[ERKEK, KADIN]","A,C"
b24e0648-9a11-11ea-a274-000d3a38a36f,Android App,Offline,2020-05-19,2020-09-29,2020-05-19,2020-09-29,1.0,1.0,50.49,64.99,[KADIN],A
78e1cc10-f762-11ea-a533-000d3a38a36f,Mobile,Mobile,2019-10-19,2021-05-17,2021-05-17,2020-09-17,2.0,2.0,213.94,406.88,[COCUK],A
fc2a24ae-b1d7-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-20,2020-06-09,2020-06-09,2019-11-23,1.0,3.0,269.97,107.98,[KADIN],A
0ad59a08-d97c-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-17,2020-09-28,2020-09-28,2019-09-17,2.0,1.0,29.99,227.97,[AKTIFSPOR],A
cc026d0c-f27f-11e9-9346-000d3a38a36f,Ios App,Ios App,2019-10-19,2021-05-15,2021-05-15,2019-10-19,2.0,1.0,69.99,338.13,[KADIN],A
0dd66002-49e7-11eb-806e-000d3a38a36f,Mobile,Mobile,2020-12-29,2021-03-23,2021-03-23,2020-12-29,1.0,1.0,179.98,239.99,"[KADIN, AKTIFSPOR]","A,B"
ba693992-ab97-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-12-24,2021-02-23,2017-12-24,2021-02-23,1.0,3.0,290.92,64.79,"[COCUK, KADIN]",A
0171bf78-e5de-11e9-ad00-000d3a38a36f,Ios App,Offline,2021-03-11,2021-05-28,2021-04-30,2021-05-28,1.0,2.0,424.97,319.92,[KADIN],"A,B"
5e3e6d62-a39b-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-04-01,2020-06-26,2020-06-26,2019-04-01,2.0,1.0,299.0,377.96,[AKTIFCOCUK],"A,B"
4d819e16-5b49-11ea-9737-000d3a38a36f,Android App,Android App,2020-01-02,2021-01-23,2021-01-23,2020-01-02,2.0,1.0,189.98,506.34,"[AKTIFCOCUK, ERKEK, COCUK]",A
127ce39e-5bed-11ea-aed3-000d3a38a36f,Android App,Android App,2020-01-22,2021-04-17,2021-04-17,2020-01-22,4.0,1.0,69.99,732.04,"[KADIN, AKTIFSPOR]",A
7a0c5070-358c-11eb-9a15-000d3a38a36f,Android App,Android App,2021-01-04,2021-05-09,2021-05-09,2021-01-04,2.0,1.0,325.97,200.98,"[ERKEK, KADIN, AKTIFSPOR]",A
2fee0408-60b5-11eb-9b71-000d3a38a36f,Mobile,Mobile,2021-01-27,2021-02-03,2021-02-03,2021-01-27,1.0,1.0,39.99,249.98,"[AKTIFCOCUK, COCUK]",A
f8b872a2-b192-11e9-89fa-000d3a38a36f,Android App,Offline,2019-07-05,2021-04-22,2019-07-08,2021-04-22,1.0,7.0,1629.82,52.49,"[AKTIFCOCUK, AKTIFSPOR]","A,B"
a44255fa-c50d-11ea-b1fc-000d3a38a36f,Ios App,Offline,2020-07-11,2021-04-16,2020-07-11,2021-04-16,1.0,1.0,275.95,149.99,"[ERKEK, AKTIFSPOR]","A,B"
a9c2cce0-1a99-11ea-98d5-000d3a38a36f,Android App,Android App,2019-03-17,2020-10-12,2020-10-12,2019-08-29,7.0,2.0,154.91,819.11,"[AKTIFCOCUK, ERKEK]",A
07fcab24-aaf0-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-08-16,2021-03-02,2017-08-18,2021-03-02,2.0,2.0,1100.69,179.96,[AKTIFSPOR],A
7d2029ba-5457-11ea-b1db-000d3a38a36f,Android App,Android App,2019-12-14,2021-02-09,2021-02-09,2020-09-15,1.0,4.0,993.11,326.34,"[KADIN, AKTIFSPOR]",A
c8038e64-d89f-11ea-aee7-000d3a38a36f,Desktop,Offline,2020-08-07,2021-02-05,2020-08-07,2021-02-05,1.0,1.0,204.76,99.99,"[COCUK, AKTIFSPOR]",A
642265c6-d65e-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-08-22,2020-07-13,2020-07-13,2019-08-22,1.0,1.0,59.98,150.98,"[KADIN, AKTIFSPOR]",A
f7cf07b4-2ab1-11ea-b3a7-000d3a38a36f,Android App,Android App,2019-09-29,2020-07-07,2020-07-07,2019-09-29,3.0,1.0,239.98,809.76,[AKTIFSPOR],"A,B"
5a2a2136-ffc0-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-11-05,2020-07-30,2020-07-30,2019-11-05,1.0,1.0,79.99,109.99,[AKTIFSPOR],A
db33b1fc-9e77-11e9-9897-000d3a38a36f,Mobile,Offline,2018-10-07,2021-03-24,2018-10-07,2021-03-24,2.0,2.0,261.96,299.98,[AKTIFCOCUK],"A,B"
8821abbc-ad64-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-07-26,2020-07-15,2020-02-14,2020-07-15,2.0,3.0,617.3,434.96,"[ERKEK, AKTIFSPOR]",A
e3f5e4cc-2fa9-11ea-bb80-000d3a38a36f,Android App,Android App,2019-03-25,2021-02-23,2021-02-23,2020-01-18,7.0,4.0,552.93,1484.68,"[KADIN, AKTIFSPOR]",A
a451afda-9d56-11e9-9897-000d3a38a36f,Android App,Android App,2019-02-22,2020-11-12,2020-11-12,2019-05-16,1.0,2.0,134.98,144.42,"[ERKEK, AKTIFSPOR]",A
6321d02c-a557-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-30,2021-05-14,2021-05-14,2019-06-30,1.0,1.0,19.99,74.99,[],A
ea653bc4-aa1f-11e9-a2fc-000d3a38a36f,Ios App,Offline,2017-04-25,2021-03-27,2021-03-10,2021-03-27,11.0,1.0,318.93,1121.78,"[ERKEK, COCUK, KADIN]",A
2bed975c-7659-11ea-b23f-000d3a38a36f,Android App,Android App,2020-10-12,2021-05-04,2021-05-04,2020-10-12,2.0,1.0,100.73,409.95,"[KADIN, AKTIFSPOR]",A
d705dc78-503b-11eb-806e-000d3a38a36f,Android App,Android App,2021-01-06,2021-05-10,2021-05-10,2021-01-06,3.0,1.0,299.99,506.94,[AKTIFSPOR],"A,B"
2eca6cc6-5baf-11ea-b9da-000d3a38a36f,Ios App,Offline,2019-12-17,2021-05-20,2020-04-19,2021-05-20,1.0,4.0,659.96,149.54,[AKTIFSPOR],"A,B"
bbc1df3c-2302-11ea-8523-000d3a38a36f,Mobile,Mobile,2019-11-29,2020-10-10,2020-10-10,2019-12-11,2.0,4.0,604.86,134.84,[],A
2524cca8-9eb7-11e9-9897-000d3a38a36f,Ios App,Ios App,2016-12-03,2021-04-21,2021-04-21,2019-09-14,4.0,1.0,159.98,833.1,[ERKEK],"A,B"
ec06edfe-52f0-11ea-9ade-000d3a38a36f,Ios App,Offline,2019-12-25,2021-01-06,2020-05-14,2021-01-06,1.0,2.0,311.75,119.99,"[ERKEK, AKTIFSPOR]",A
2a930b5c-a7ca-11e9-a2fc-000d3a38a36f,Mobile,Offline,2015-02-24,2021-01-21,2019-05-10,2021-01-21,4.0,5.0,409.93,631.9,[KADIN],A
3c47ee22-aeb8-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-14,2021-05-25,2021-05-25,2019-03-02,16.0,1.0,79.99,1603.6,[KADIN],A
17365f82-d6d7-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-02,2021-04-20,2021-04-20,2019-09-02,2.0,1.0,59.97,252.68,"[ERKEK, AKTIFSPOR]",A
c446d574-af33-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-05-13,2020-10-29,2019-05-13,2020-10-29,1.0,2.0,283.97,89.99,[KADIN],A
632d79c2-8d0a-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-23,2020-07-27,2020-05-23,2020-07-27,1.0,1.0,80.48,253.97,[AKTIFCOCUK],A
a1cb7e4c-8eac-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-05,2021-04-28,2020-05-05,2021-04-28,1.0,1.0,200.87,77.99,[],A
e8c4a05c-5e5a-11eb-8dbd-000d3a38a36f,Android App,Android App,2020-10-13,2021-03-22,2021-03-22,2020-10-13,1.0,1.0,39.99,70.99,"[KADIN, AKTIFSPOR]",A
4c2a7404-b0ac-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-09-14,2021-02-01,2021-02-01,2020-11-17,1.0,4.0,729.68,867.94,"[ERKEK, KADIN, AKTIFSPOR]",A
b3e206a0-a22b-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2019-03-07,2020-07-30,2020-07-30,2019-03-07,4.0,1.0,99.99,358.95,[AKTIFCOCUK],A
ec4778d6-ab4f-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-11-24,2021-02-18,2017-11-24,2021-02-18,1.0,1.0,189.99,64.99,[AKTIFSPOR],"A,B"
301afb72-9f83-11eb-9c47-000d3a38a36f,Android App,Offline,2018-11-23,2021-04-19,2021-04-17,2021-04-19,5.0,2.0,230.36,505.4,"[KADIN, AKTIFSPOR]",A
1754bde6-9d3a-11e9-9897-000d3a38a36f,Android App,Android App,2016-07-03,2021-04-21,2021-04-21,2020-02-29,22.0,1.0,150.49,4254.42,"[ERKEK, KADIN, AKTIFSPOR]","A,B"
131cbba8-feeb-11e9-a5e8-000d3a38a36f,Ios App,Ios App,2019-09-05,2020-11-22,2020-11-22,2019-09-05,9.0,1.0,539.95,3403.28,[AKTIFSPOR],"A,B"
7e5b4654-a816-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-09-17,2020-08-02,2020-08-02,2020-02-18,6.0,1.0,95.48,733.33,[AKTIFCOCUK],A
bd6a7b1e-5b9c-11ea-b68b-000d3a38a36f,Android App,Android App,2020-01-11,2021-01-18,2021-01-18,2020-01-13,3.0,2.0,131.96,497.94,"[ERKEK, AKTIFSPOR]",A
b1694fe6-9fab-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-07-30,2020-11-29,2020-11-29,2019-08-02,2.0,2.0,99.98,475.69,"[AKTIFCOCUK, AKTIFSPOR]","A,B"
9af612a0-9dfb-11e9-9897-000d3a38a36f,Android App,Android App,2020-02-27,2020-05-31,2020-05-31,2020-03-04,1.0,2.0,246.47,79.99,[ERKEK],A
ac1fe55c-272f-11ea-aaaa-000d3a38a36f,Mobile,Mobile,2019-11-17,2021-03-15,2021-03-15,2020-11-01,1.0,2.0,209.98,185.78,[AKTIFCOCUK],A
a87e94d4-6460-11ea-a507-000d3a38a36f,Android App,Android App,2020-03-12,2020-10-13,2020-10-13,2020-09-07,4.0,1.0,50.74,279.96,[KADIN],A
71b49f78-a5b3-11e9-a2fc-000d3a38a36f,Android App,Desktop,2019-03-03,2021-05-30,2021-05-30,2019-03-03,7.0,1.0,119.99,1780.22,"[ERKEK, AKTIFSPOR]",A
745df32a-a9e4-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2017-02-27,2021-01-26,2021-01-26,2019-05-29,2.0,2.0,99.97,139.9,[COCUK],A
2b14c84a-a694-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-03-09,2020-07-11,2014-03-09,2020-07-11,1.0,2.0,300.7,59.98,"[AKTIFCOCUK, COCUK, KADIN]",A
b3c9a1cc-ab7d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-11-26,2020-08-30,2020-03-23,2020-08-30,5.0,1.0,189.98,931.47,[AKTIFSPOR],"A,B"
bbb8143e-5b06-11ea-9d02-000d3a38a36f,Android App,Android App,2020-02-13,2021-04-12,2021-04-12,2020-02-13,2.0,1.0,150.74,593.9,[],A
c81abe34-6c49-11eb-b5d7-000d3a38a36f,Ios App,Ios App,2020-01-11,2021-04-18,2021-04-18,2021-02-11,1.0,2.0,301.95,125.99,"[AKTIFCOCUK, AKTIFSPOR]",A
72163208-b19b-11e9-89fa-000d3a38a36f,Android App,Offline,2019-07-11,2021-04-21,2021-04-13,2021-04-21,3.0,3.0,250.92,412.84,"[COCUK, KADIN]",A
fa67fb12-a9ff-11e9-a2fc-000d3a38a36f,Ios App,Offline,2016-11-03,2021-02-22,2020-04-18,2021-02-22,4.0,2.0,289.98,570.08,[AKTIFSPOR],A
f48f64ec-a5b2-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-13,2021-05-29,2021-05-29,2020-02-15,6.0,3.0,220.97,688.88,[],A
a86b353e-a7d1-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-05-19,2020-06-10,2015-05-19,2020-06-10,1.0,1.0,199.0,69.99,[KADIN],"A,C"
537aecf6-aeb9-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-10-08,2021-01-13,2021-01-13,2019-10-15,6.0,3.0,652.69,339.21,"[ERKEK, COCUK, KADIN]",A
72af587e-ab2a-11e9-a2fc-000d3a38a36f,Mobile,Offline,2020-11-25,2021-03-17,2020-11-25,2021-03-17,2.0,1.0,180.88,362.99,"[ERKEK, AKTIFSPOR]",A
c4a19ed6-7e32-11ea-80af-000d3a38a36f,Ios App,Ios App,2016-10-29,2020-08-02,2020-08-02,2019-02-20,6.0,1.0,89.99,629.48,[AKTIFSPOR],"A,B"
c3d62bf8-1e3c-11ea-8bf2-000d3a38a36f,Ios App,Offline,2019-03-22,2020-07-11,2020-05-17,2020-07-11,1.0,2.0,190.47,77.99,[ERKEK],A
126bd2d2-2bf2-11ea-91ab-000d3a38a36f,Mobile,Mobile,2019-03-28,2020-09-22,2020-09-22,2019-03-28,5.0,1.0,259.98,530.34,"[ERKEK, KADIN]",A
5d852508-afff-11e9-9757-000d3a38a36f,Desktop,Offline,2019-03-19,2020-08-22,2019-03-19,2020-08-22,1.0,1.0,56.48,54.13,[KADIN],"A,C"
6937d100-aa48-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-08-12,2021-04-21,2021-04-21,2019-08-29,11.0,1.0,39.99,1547.91,"[KADIN, AKTIFSPOR]",A
44403862-a7ad-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-12-03,2020-10-31,2016-06-16,2020-10-31,3.0,1.0,239.98,139.95,[COCUK],A
665c1338-a732-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-03-19,2021-01-14,2018-04-16,2021-01-14,2.0,2.0,111.97,204.98,[COCUK],A
cf4449f0-7668-11ea-b23f-000d3a38a36f,Android App,Offline,2019-02-26,2021-03-03,2020-07-03,2021-03-03,2.0,9.0,899.19,218.72,"[COCUK, KADIN]",A
241cfda0-a0c7-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-02-02,2021-01-31,2021-01-31,2020-06-15,3.0,2.0,265.72,395.93,"[AKTIFCOCUK, ERKEK, KADIN]",A
804772d8-1965-11ea-b6a2-000d3a38a36f,Mobile,Mobile,2019-11-19,2020-12-30,2020-12-30,2019-11-19,4.0,1.0,199.99,527.45,[ERKEK],A
4b1fee0e-a87d-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-02-05,2020-10-02,2016-02-05,2020-10-02,1.0,1.0,99.99,228.0,[AKTIFCOCUK],"A,B"
c7e4601c-a67b-11ea-bd63-000d3a38a36f,Android App,Android App,2020-06-04,2021-04-14,2021-04-14,2020-06-04,5.0,1.0,189.0,959.77,"[KADIN, AKTIFSPOR]","A,B,C"
11485386-ac62-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2020-07-11,2020-11-19,2020-11-19,2020-07-11,1.0,1.0,250.49,199.99,"[ERKEK, AKTIFSPOR]",A
a6688e94-ed30-11ea-9369-000d3a38a36f,Ios App,Offline,2020-09-02,2020-11-24,2020-09-08,2020-11-24,1.0,2.0,340.97,309.9,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",A
1b3511ec-3df5-11eb-806e-000d3a38a36f,Desktop,Desktop,2020-12-14,2021-03-20,2021-03-20,2020-12-14,1.0,1.0,139.99,251.92,"[AKTIFCOCUK, COCUK, KADIN]",A
6c963400-abb9-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-01-19,2020-11-07,2018-01-19,2020-11-07,1.0,2.0,404.94,154.97,[AKTIFSPOR],"A,B"
261af39a-60d5-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-03-08,2020-10-07,2020-10-07,2020-09-16,3.0,1.0,74.98,234.77,"[KADIN, AKTIFSPOR]",A
307e426a-a811-11e9-a2fc-000d3a38a36f,Android App,Offline,2015-03-04,2021-05-27,2021-02-21,2021-05-27,24.0,2.0,311.37,4108.53,"[ERKEK, KADIN, AKTIFSPOR]",A
20ada6ca-5b4c-11ea-93b4-000d3a38a36f,Android App,Android App,2020-01-10,2020-10-08,2020-10-08,2020-01-10,1.0,1.0,79.99,105.7,[],A
3991baf2-94d9-11ea-85df-000d3a38a36f,Ios App,Offline,2020-05-09,2020-11-08,2020-05-14,2020-11-08,2.0,1.0,239.98,366.94,[AKTIFSPOR],"A,B"
f62a49f4-adbc-11e9-a2fc-000d3a38a36f,Ios App,Mobile,2018-01-08,2021-05-06,2021-05-06,2020-09-17,7.0,3.0,249.96,1304.9,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",A
1ee62188-2991-11ea-b87a-000d3a38a36f,Android App,Offline,2019-10-20,2021-01-14,2020-05-19,2021-01-14,1.0,2.0,219.97,124.5,[KADIN],A
8c984042-5b4d-11ea-8599-000d3a38a36f,Android App,Android App,2020-01-20,2020-12-28,2020-12-28,2020-02-15,4.0,1.0,70.49,545.12,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]","A,B"
20776be6-3dd3-11ea-9e19-000d3a38a36f,Mobile,Mobile,2019-11-24,2021-05-25,2021-05-25,2021-05-24,2.0,3.0,441.75,628.82,[AKTIFCOCUK],A
a28dde34-2ad3-11ea-9d27-000d3a38a36f,Desktop,Desktop,2019-05-11,2020-11-07,2020-11-07,2019-05-11,2.0,1.0,242.97,322.5,[],A
bd8a2490-abee-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-04-16,2020-11-29,2020-11-29,2019-11-12,6.0,1.0,59.99,1060.96,[AKTIFSPOR],"A,B"
9abedd7e-a492-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-25,2020-07-15,2020-07-15,2019-04-25,1.0,1.0,36.98,53.99,[ERKEK],A
4e764b86-b032-11e9-9757-000d3a38a36f,Android App,Android App,2019-03-14,2021-04-05,2021-04-05,2019-03-14,4.0,1.0,159.98,866.94,[AKTIFSPOR],A
eee53d20-5b0e-11ea-8a57-000d3a38a36f,Android App,Android App,2019-12-21,2020-11-09,2020-11-09,2020-02-24,6.0,1.0,89.99,457.47,[AKTIFSPOR],A
f0cdeadc-302b-11ea-bb28-000d3a38a36f,Desktop,Desktop,2019-07-29,2020-10-21,2020-10-21,2019-08-17,2.0,2.0,249.95,409.98,[AKTIFSPOR],A
d9fa1622-9f2c-11e9-9897-000d3a38a36f,Android App,Offline,2019-04-01,2020-12-21,2020-04-09,2020-12-21,5.0,3.0,310.7,796.93,"[AKTIFCOCUK, COCUK]",A
76b0398c-a18b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-23,2021-05-06,2021-05-06,2019-03-06,2.0,3.0,149.97,298.34,[AKTIFSPOR],A
c3f215c4-a444-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-18,2021-04-28,2021-04-28,2020-02-02,1.0,4.0,366.94,103.98,[],A
bcd196f4-ca84-11ea-a31e-000d3a38a36f,Ios App,Ios App,2020-09-11,2021-05-29,2021-05-29,2021-03-28,3.0,2.0,389.97,375.34,[AKTIFSPOR],"A,B"
16aad080-b16f-11e9-89fa-000d3a38a36f,Ios App,Offline,2019-06-24,2020-07-20,2019-06-24,2020-07-20,2.0,4.0,477.33,99.98,[AKTIFSPOR],A
f83a514c-afbb-11ea-b736-000d3a38a36f,Mobile,Desktop,2019-02-19,2020-09-29,2020-09-29,2020-06-16,6.0,2.0,539.94,1122.31,[AKTIFSPOR],"A,B,C"
fb3c1a4a-26ba-11ea-aaaa-000d3a38a36f,Android App,Android App,2019-02-14,2021-05-22,2021-05-22,2019-04-16,6.0,1.0,109.98,814.95,"[COCUK, AKTIFSPOR]","A,B"
3b294f52-9d5d-11e9-9897-000d3a38a36f,Desktop,Offline,2013-02-09,2021-03-31,2016-09-16,2021-03-31,6.0,2.0,440.95,530.91,"[AKTIFCOCUK, ERKEK, KADIN]",A
48d11136-1a52-11ea-941b-000d3a38a36f,Mobile,Mobile,2019-12-09,2021-05-29,2021-05-29,2021-03-20,4.0,1.0,219.99,533.22,[AKTIFSPOR],"A,B"
b673ebf2-a7f5-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2017-04-30,2020-08-06,2020-08-06,2020-02-20,3.0,1.0,160.73,299.96,[KADIN],A
de04ce62-d6b6-11e9-93bc-000d3a38a36f,Android App,Desktop,2019-07-29,2021-03-22,2021-03-22,2019-07-29,8.0,1.0,89.99,1254.21,"[KADIN, AKTIFSPOR]",A
f224e736-f265-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-19,2020-06-23,2020-06-23,2019-10-19,2.0,1.0,239.99,425.97,[AKTIFSPOR],A
18cbcd74-8ac7-11ea-8ec0-000d3a38a36f,Android App,Offline,2020-04-30,2020-09-29,2020-04-30,2020-09-29,1.0,1.0,70.49,129.98,[AKTIFSPOR],A
ce7ee5e8-a7a1-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2015-02-01,2021-02-28,2021-02-28,2019-11-09,19.0,1.0,29.99,2471.28,"[ERKEK, KADIN, AKTIFSPOR]",A
697dfd3e-a209-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-04,2020-11-28,2020-11-28,2019-03-04,1.0,1.0,59.99,153.99,[ERKEK],A
